Product_Launch_Id,Product_Category,Weeks_Since_Launch,Stores_Selling,Units_that_sold_that_week,Distinct_Customers_Buying_At_Least_Once_Cumulative,Distinct_Customers_Buying_More_Than_Once_Cumulative,Cumulative_Units_Sold_To_Convenience_At_Home_Customers,Cumulative_Units_Sold_To_Family_Focussed_Customers,Cumulative_Units_Sold_To_Finest_Customers,Cumulative_Units_Sold_To_Grab_and_Go_Customers,Cumulative_Units_Sold_To_Shoppers_On_A_Budget,Cumulative_Units_Sold_To_Traditional_Homes_Customers,Cumulative_Units_Sold_To_Watching_The_Waistline_Customers,Cumulative_Units_Sold_To_Least_Price_Sensitive_Customers,Cumulative_Units_Sold_To_Price_Sensitive_Customers,Cumulative_Units_Sold_To_Splurge_And_Save_Customers,Cumulative_Units_Sold_To_Very_Price_Sensitive_Customers
4563,Bath Tissue,22,235,,,,,,,,,,,,,,
4563,Bath Tissue,23,230,,,,,,,,,,,,,,
4563,Bath Tissue,24,230,,,,,,,,,,,,,,
4563,Bath Tissue,25,230,,,,,,,,,,,,,,
4563,Bath Tissue,26,226,,,,,,,,,,,,,,
4564,Bath Tissue,1,6,6,6,0,0,1,1,1,1,2,0,0,4,0,2
4564,Bath Tissue,2,31,37,42,1,6,5,11,3,3,8,6,8,17,4,13
4564,Bath Tissue,3,69,85,124,1,19,12,16,10,8,25,30,34,44,15,28
4564,Bath Tissue,4,84,113,233,3,41,32,26,20,17,37,49,67,78,35,40
4564,Bath Tissue,5,87,105,337,4,59,47,34,30,26,55,69,89,107,59,62
4564,Bath Tissue,6,68,86,416,5,74,61,49,36,28,73,78,107,138,72,79
4564,Bath Tissue,7,88,122,526,15,90,84,64,44,37,94,100,140,175,94,102
4564,Bath Tissue,8,94,134,648,21,113,113,78,53,45,119,116,170,217,119,130
4564,Bath Tissue,9,93,143,770,33,143,136,92,61,53,141,143,214,249,147,160
4564,Bath Tissue,10,120,179,918,53,168,159,119,73,66,163,189,265,300,175,196
4564,Bath Tissue,11,96,148,1041,69,191,182,131,82,80,187,221,302,353,197,217
4564,Bath Tissue,12,117,175,1181,92,217,211,148,96,94,216,248,344,410,219,251
4564,Bath Tissue,13,111,151,1295,109,240,228,170,110,99,243,275,379,454,248,279
4564,Bath Tissue,14,112,,,,,,,,,,,,,,
4564,Bath Tissue,15,128,,,,,,,,,,,,,,
4564,Bath Tissue,16,109,,,,,,,,,,,,,,
4564,Bath Tissue,17,116,,,,,,,,,,,,,,
4564,Bath Tissue,18,114,,,,,,,,,,,,,,
4564,Bath Tissue,19,102,,,,,,,,,,,,,,
4564,Bath Tissue,20,90,,,,,,,,,,,,,,
4564,Bath Tissue,21,97,,,,,,,,,,,,,,
4564,Bath Tissue,22,98,,,,,,,,,,,,,,
4564,Bath Tissue,23,108,,,,,,,,,,,,,,
4564,Bath Tissue,24,92,,,,,,,,,,,,,,
4564,Bath Tissue,25,116,,,,,,,,,,,,,,
4564,Bath Tissue,26,107,,,,,,,,,,,,,,
4567,Paper Towels,1,3,5,5,0,1,1,0,0,0,1,1,1,2,0,1
4567,Paper Towels,2,62,90,90,0,19,14,5,10,6,11,20,32,21,16,15
4567,Paper Towels,3,77,105,186,4,33,42,15,22,12,21,37,66,50,36,28
4567,Paper Towels,4,84,119,296,7,55,61,24,38,18,34,60,106,83,55,44
4567,Paper Towels,5,72,114,394,17,70,81,29,47,25,57,87,149,112,76,55
4567,Paper Towels,6,93,147,521,25,99,99,36,63,33,76,126,205,156,96,69
4567,Paper Towels,7,140,251,735,44,139,133,49,94,56,104,180,293,232,128,95
4567,Paper Towels,8,142,268,968,63,196,166,71,118,73,146,216,354,311,179,134
4567,Paper Towels,9,134,239,1151,102,239,204,94,138,85,177,263,419,382,231,156
4567,Paper Towels,10,126,199,1315,123,281,229,107,163,93,205,299,488,430,263,184
4567,Paper Towels,11,94,136,1410,140,305,251,114,177,104,219,325,534,464,288,196
4567,Paper Towels,12,84,122,1501,153,327,272,119,188,113,235,346,575,494,314,204
4567,Paper Towels,13,109,156,1609,174,347,296,128,209,126,258,372,635,528,345,213
4567,Paper Towels,14,107,,,,,,,,,,,,,,
4567,Paper Towels,15,92,,,,,,,,,,,,,,
4567,Paper Towels,16,141,,,,,,,,,,,,,,
4567,Paper Towels,17,160,,,,,,,,,,,,,,
4567,Paper Towels,18,149,,,,,,,,,,,,,,
4567,Paper Towels,19,106,,,,,,,,,,,,,,
4567,Paper Towels,20,146,,,,,,,,,,,,,,
4567,Paper Towels,21,157,,,,,,,,,,,,,,
4567,Paper Towels,22,184,,,,,,,,,,,,,,
4567,Paper Towels,23,191,,,,,,,,,,,,,,
4567,Paper Towels,24,148,,,,,,,,,,,,,,
4567,Paper Towels,25,111,,,,,,,,,,,,,,
4567,Paper Towels,26,89,,,,,,,,,,,,,,
4568,Paper Towels,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
4568,Paper Towels,2,39,46,46,0,2,5,4,8,3,3,14,16,12,4,7
4568,Paper Towels,3,53,69,111,4,14,19,9,14,8,10,24,41,27,16,14
4568,Paper Towels,4,57,73,177,5,25,29,11,25,8,22,43,71,46,25,21
4568,Paper Towels,5,62,87,249,16,34,45,16,34,10,30,65,102,62,37,33
4568,Paper Towels,6,82,112,343,28,58,64,23,47,15,37,91,144,82,56,50
4568,Paper Towels,7,115,207,528,40,92,87,37,70,28,66,137,216,136,84,77
4568,Paper Towels,8,141,354,843,59,139,140,60,105,49,107,217,319,226,151,115
4568,Paper Towels,9,145,305,1098,88,179,184,77,140,65,144,290,427,288,206,153
4568,Paper Towels,10,94,165,1227,102,206,218,86,159,69,164,326,491,337,228,165
4568,Paper Towels,11,63,87,1291,112,216,235,90,170,73,178,349,526,359,240,179
4568,Paper Towels,12,65,101,1364,125,232,242,97,187,78,190,372,568,376,252,193
4568,Paper Towels,13,83,120,1440,146,251,256,106,204,81,200,406,616,402,270,206
4568,Paper Towels,14,101,,,,,,,,,,,,,,
4568,Paper Towels,15,99,,,,,,,,,,,,,,
4568,Paper Towels,16,181,,,,,,,,,,,,,,
4568,Paper Towels,17,210,,,,,,,,,,,,,,
4568,Paper Towels,18,171,,,,,,,,,,,,,,
4568,Paper Towels,19,131,,,,,,,,,,,,,,
4568,Paper Towels,20,137,,,,,,,,,,,,,,
4568,Paper Towels,21,159,,,,,,,,,,,,,,
4568,Paper Towels,22,158,,,,,,,,,,,,,,
4568,Paper Towels,23,176,,,,,,,,,,,,,,
4568,Paper Towels,24,149,,,,,,,,,,,,,,
4568,Paper Towels,25,72,,,,,,,,,,,,,,
4568,Paper Towels,26,64,,,,,,,,,,,,,,
4569,Paper Housewares,1,31,37,33,0,9,4,0,5,2,5,5,14,6,4,5
4569,Paper Housewares,2,34,51,77,1,19,11,2,9,4,14,15,34,21,12,5
4569,Paper Housewares,3,58,86,154,2,31,22,2,20,6,22,42,68,37,28,10
4569,Paper Housewares,4,57,91,231,4,50,34,4,25,8,33,68,109,56,40,19
4569,Paper Housewares,5,30,34,264,4,54,37,5,29,8,37,75,115,63,46,23
4569,Paper Housewares,6,35,46,303,5,65,38,7,37,9,41,87,134,73,51,29
4569,Paper Housewares,7,37,46,344,5,72,43,7,43,13,51,94,153,87,57,29
4569,Paper Housewares,8,38,48,386,5,81,54,11,50,14,53,104,169,100,68,33
4569,Paper Housewares,9,45,52,432,7,87,61,15,53,15,59,122,188,115,76,36
4569,Paper Housewares,10,38,43,469,12,93,73,16,56,17,68,129,205,126,82,42
4569,Paper Housewares,11,37,53,508,13,112,80,16,61,18,71,142,226,139,91,47
4569,Paper Housewares,12,27,32,537,14,114,84,17,63,19,78,150,237,148,95,49
4569,Paper Housewares,13,54,71,595,18,124,95,21,76,20,83,166,265,157,111,55
4569,Paper Housewares,14,34,,,,,,,,,,,,,,
4569,Paper Housewares,15,28,,,,,,,,,,,,,,
4569,Paper Housewares,16,42,,,,,,,,,,,,,,
4569,Paper Housewares,17,42,,,,,,,,,,,,,,
4569,Paper Housewares,18,35,,,,,,,,,,,,,,
4569,Paper Housewares,19,31,,,,,,,,,,,,,,
4569,Paper Housewares,20,38,,,,,,,,,,,,,,
4569,Paper Housewares,21,39,,,,,,,,,,,,,,
4569,Paper Housewares,22,42,,,,,,,,,,,,,,
4569,Paper Housewares,23,32,,,,,,,,,,,,,,
4569,Paper Housewares,24,43,,,,,,,,,,,,,,
4569,Paper Housewares,25,44,,,,,,,,,,,,,,
4569,Paper Housewares,26,74,,,,,,,,,,,,,,
4570,Paper Towels,1,46,67,63,0,6,6,2,6,7,6,25,34,10,8,7
4570,Paper Towels,2,65,97,151,3,22,19,5,19,8,18,54,72,38,21,11
4570,Paper Towels,3,77,137,278,6,33,39,15,25,17,38,99,116,70,46,30
4570,Paper Towels,4,86,154,393,17,49,61,24,38,28,75,138,164,117,66,58
4570,Paper Towels,5,97,180,534,34,72,75,31,52,37,116,184,204,171,96,88
4570,Paper Towels,6,101,173,656,56,99,91,53,62,46,135,238,264,210,121,119
4570,Paper Towels,7,151,288,884,75,137,140,73,83,61,175,308,341,279,185,159
4570,Paper Towels,8,157,315,1161,94,183,175,104,115,75,217,385,436,363,230,207
4570,Paper Towels,9,151,288,1400,120,225,214,124,144,94,256,450,528,453,273,234
4570,Paper Towels,10,131,215,1562,148,257,235,139,162,106,292,505,602,513,302,257
4570,Paper Towels,11,100,151,1664,173,280,259,146,179,117,304,551,659,549,331,275
4570,Paper Towels,12,90,145,1761,198,297,283,152,190,126,317,598,716,582,354,289
4570,Paper Towels,13,101,159,1869,221,320,304,158,200,144,337,641,775,621,387,300
4570,Paper Towels,14,100,,,,,,,,,,,,,,
4570,Paper Towels,15,101,,,,,,,,,,,,,,
4570,Paper Towels,16,155,,,,,,,,,,,,,,
4570,Paper Towels,17,172,,,,,,,,,,,,,,
4570,Paper Towels,18,139,,,,,,,,,,,,,,
4570,Paper Towels,19,107,,,,,,,,,,,,,,
4570,Paper Towels,20,151,,,,,,,,,,,,,,
4570,Paper Towels,21,168,,,,,,,,,,,,,,
4570,Paper Towels,22,202,,,,,,,,,,,,,,
4570,Paper Towels,23,201,,,,,,,,,,,,,,
4570,Paper Towels,24,166,,,,,,,,,,,,,,
4570,Paper Towels,25,104,,,,,,,,,,,,,,
4570,Paper Towels,26,104,,,,,,,,,,,,,,
4571,Facial Tissue,1,5,8,7,0,2,1,2,0,0,0,3,4,1,1,2
4571,Facial Tissue,2,50,82,66,1,18,12,7,14,7,17,14,21,36,17,14
4571,Facial Tissue,3,56,107,141,1,33,32,21,28,26,27,26,47,75,37,31
4571,Facial Tissue,4,83,151,251,6,64,54,33,46,35,44,64,100,118,57,58
4571,Facial Tissue,5,85,178,360,17,96,88,53,55,51,68,101,142,190,87,88
4571,Facial Tissue,6,81,146,457,25,118,115,65,63,70,100,121,171,234,113,128
4571,Facial Tissue,7,82,163,556,35,139,143,80,78,88,122,156,216,281,145,157
4571,Facial Tissue,8,145,402,823,56,217,228,119,98,138,173,217,258,421,238,264
4571,Facial Tissue,9,169,564,1165,90,325,325,202,153,191,233,299,365,609,349,391
4571,Facial Tissue,10,162,467,1435,133,418,405,250,191,253,306,347,423,765,416,542
4571,Facial Tissue,11,169,496,1743,166,488,513,297,230,313,375,419,515,936,475,672
4571,Facial Tissue,12,178,536,2051,208,574,601,351,285,372,461,485,608,1108,572,797
4571,Facial Tissue,13,178,525,2337,257,660,695,413,335,433,534,559,693,1300,652,934
4571,Facial Tissue,14,163,,,,,,,,,,,,,,
4571,Facial Tissue,15,170,,,,,,,,,,,,,,
4571,Facial Tissue,16,168,,,,,,,,,,,,,,
4571,Facial Tissue,17,172,,,,,,,,,,,,,,
4571,Facial Tissue,18,173,,,,,,,,,,,,,,
4571,Facial Tissue,19,167,,,,,,,,,,,,,,
4571,Facial Tissue,20,176,,,,,,,,,,,,,,
4571,Facial Tissue,21,186,,,,,,,,,,,,,,
4571,Facial Tissue,22,189,,,,,,,,,,,,,,
4571,Facial Tissue,23,192,,,,,,,,,,,,,,
4571,Facial Tissue,24,182,,,,,,,,,,,,,,
4571,Facial Tissue,25,170,,,,,,,,,,,,,,
4571,Facial Tissue,26,160,,,,,,,,,,,,,,
4572,Water,1,2,2,2,0,1,0,0,0,1,0,0,0,2,0,0
4572,Water,2,27,79,38,1,29,9,1,4,5,9,19,15,8,16,37
4572,Water,3,76,176,136,10,58,31,6,33,20,31,63,48,52,70,71
4572,Water,4,82,199,233,31,84,50,14,80,43,55,110,82,89,132,128
4572,Water,5,92,284,357,58,142,76,25,131,73,86,166,146,139,201,207
4572,Water,6,107,296,488,85,195,113,34,178,100,136,216,199,223,277,266
4572,Water,7,91,282,588,110,259,142,39,229,127,165,280,261,295,330,346
4572,Water,8,101,305,693,137,309,168,44,277,143,199,362,350,348,382,411
4572,Water,9,107,297,792,156,378,195,52,334,155,228,429,408,422,449,479
4572,Water,10,101,246,878,178,421,220,64,380,172,260,479,455,473,512,548
4572,Water,11,98,248,962,203,472,248,78,415,191,289,540,514,542,568,597
4572,Water,12,106,265,1051,223,511,289,89,459,201,314,614,553,616,647,649
4572,Water,13,109,360,1147,251,585,321,115,518,230,352,683,632,682,721,757
4572,Water,14,118,,,,,,,,,,,,,,
4572,Water,15,130,,,,,,,,,,,,,,
4572,Water,16,121,,,,,,,,,,,,,,
4572,Water,17,119,,,,,,,,,,,,,,
4572,Water,18,124,,,,,,,,,,,,,,
4572,Water,19,123,,,,,,,,,,,,,,
4572,Water,20,122,,,,,,,,,,,,,,
4572,Water,21,110,,,,,,,,,,,,,,
4572,Water,22,104,,,,,,,,,,,,,,
4572,Water,23,112,,,,,,,,,,,,,,
4572,Water,24,96,,,,,,,,,,,,,,
4572,Water,25,92,,,,,,,,,,,,,,
4572,Water,26,107,,,,,,,,,,,,,,
4573,Water,1,21,31,23,0,10,2,1,7,1,4,5,9,7,7,7
4573,Water,2,83,165,130,6,42,28,5,41,16,23,32,49,48,25,64
4573,Water,3,53,112,200,15,57,51,12,64,17,37,48,70,67,47,102
4573,Water,4,102,194,317,35,89,92,36,96,28,56,71,90,123,75,177
4573,Water,5,120,249,448,68,139,134,52,146,38,93,102,131,195,127,248
4573,Water,6,119,235,566,97,180,170,73,176,61,115,148,169,250,183,318
4573,Water,7,110,230,670,127,215,196,90,220,72,154,186,216,313,227,373
4573,Water,8,125,283,790,164,263,250,105,280,90,184,233,251,412,292,445
4573,Water,9,138,350,906,204,329,295,119,355,111,251,279,311,490,378,552
4573,Water,10,148,356,1036,251,373,373,138,416,137,296,332,370,567,456,669
4573,Water,11,132,315,1150,287,423,429,151,476,153,340,381,418,673,498,760
4573,Water,12,121,327,1274,317,476,499,171,514,167,404,423,471,764,554,853
4573,Water,13,122,315,1375,359,517,568,183,564,189,462,468,513,861,617,942
4573,Water,14,135,,,,,,,,,,,,,,
4573,Water,15,136,,,,,,,,,,,,,,
4573,Water,16,137,,,,,,,,,,,,,,
4573,Water,17,116,,,,,,,,,,,,,,
4573,Water,18,130,,,,,,,,,,,,,,
4573,Water,19,133,,,,,,,,,,,,,,
4573,Water,20,123,,,,,,,,,,,,,,
4573,Water,21,118,,,,,,,,,,,,,,
4573,Water,22,112,,,,,,,,,,,,,,
4573,Water,23,126,,,,,,,,,,,,,,
4573,Water,24,108,,,,,,,,,,,,,,
4573,Water,25,109,,,,,,,,,,,,,,
4573,Water,26,107,,,,,,,,,,,,,,
4574,Water,1,5,15,6,0,2,0,0,0,0,0,4,2,0,4,0
4574,Water,2,75,191,111,4,28,30,8,44,18,13,39,40,47,53,40
4574,Water,3,109,261,239,28,58,80,23,122,29,29,78,85,117,96,117
4574,Water,4,100,272,346,49,106,124,32,186,59,56,112,123,184,159,207
4574,Water,5,116,367,474,90,176,202,38,271,75,97,171,190,276,244,315
4574,Water,6,122,380,610,121,256,267,51,352,106,121,242,282,358,320,424
4574,Water,7,119,294,717,149,309,318,61,399,132,160,298,338,438,381,508
4574,Water,8,121,306,816,178,355,370,74,464,148,193,353,394,522,445,583
4574,Water,9,107,324,901,208,399,441,103,538,175,220,395,455,602,499,699
4574,Water,10,124,362,1023,237,478,506,131,600,189,249,458,517,692,577,806
4574,Water,11,122,368,1121,262,578,546,154,682,217,277,508,590,768,641,941
4574,Water,12,94,246,1204,282,634,598,163,723,225,302,551,639,826,690,1014
4574,Water,13,49,81,1235,287,644,610,175,743,227,307,563,651,850,703,1040
4574,Water,14,21,,,,,,,,,,,,,,
4574,Water,15,12,,,,,,,,,,,,,,
4574,Water,16,21,,,,,,,,,,,,,,
4574,Water,17,32,,,,,,,,,,,,,,
4574,Water,18,27,,,,,,,,,,,,,,
4574,Water,19,27,,,,,,,,,,,,,,
4574,Water,20,37,,,,,,,,,,,,,,
4574,Water,21,23,,,,,,,,,,,,,,
4574,Water,22,42,,,,,,,,,,,,,,
4574,Water,23,69,,,,,,,,,,,,,,
4574,Water,24,56,,,,,,,,,,,,,,
4574,Water,25,64,,,,,,,,,,,,,,
4574,Water,26,54,,,,,,,,,,,,,,
4579,Water,1,17,45,19,0,5,3,1,8,1,2,25,2,8,10,25
4579,Water,2,113,283,190,12,60,58,14,57,23,29,78,47,76,92,100
4579,Water,3,137,374,378,54,150,114,30,114,63,72,134,117,166,174,204
4579,Water,4,134,337,527,93,198,184,41,167,79,114,212,181,262,255,282
4579,Water,5,152,438,704,147,285,260,56,241,104,169,303,261,380,362,392
4579,Water,6,135,412,850,186,363,316,73,315,136,220,389,346,479,460,492
4579,Water,7,145,401,992,237,410,399,91,372,163,275,478,420,592,521,614
4579,Water,8,142,434,1144,285,474,466,108,436,191,322,589,494,709,632,703
4579,Water,9,146,392,1271,321,553,541,130,493,216,351,667,562,823,718,797
4579,Water,10,137,486,1390,364,625,674,151,563,250,388,758,634,971,828,919
4579,Water,11,147,377,1521,393,701,729,174,617,276,416,837,697,1066,929,1002
4579,Water,12,161,410,1658,432,773,799,202,681,299,458,911,759,1175,1027,1095
4579,Water,13,153,475,1799,470,861,891,230,763,315,498,1008,832,1294,1143,1229
4579,Water,14,162,,,,,,,,,,,,,,
4579,Water,15,165,,,,,,,,,,,,,,
4579,Water,16,161,,,,,,,,,,,,,,
4579,Water,17,154,,,,,,,,,,,,,,
4579,Water,18,137,,,,,,,,,,,,,,
4579,Water,19,142,,,,,,,,,,,,,,
4579,Water,20,148,,,,,,,,,,,,,,
4579,Water,21,153,,,,,,,,,,,,,,
4579,Water,22,126,,,,,,,,,,,,,,
4579,Water,23,143,,,,,,,,,,,,,,
4579,Water,24,157,,,,,,,,,,,,,,
4579,Water,25,135,,,,,,,,,,,,,,
4579,Water,26,154,,,,,,,,,,,,,,
4580,Warehouse Snacks,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
4580,Warehouse Snacks,2,15,28,20,1,8,2,2,8,0,5,3,7,7,5,9
4580,Warehouse Snacks,3,18,33,42,3,14,10,7,15,0,5,9,17,16,10,18
4580,Warehouse Snacks,4,18,29,60,5,16,16,11,15,4,16,10,18,23,12,36
4580,Warehouse Snacks,5,21,31,83,7,18,20,13,19,6,24,18,22,35,15,47
4580,Warehouse Snacks,6,22,39,113,8,23,23,13,23,10,39,23,32,49,19,55
4580,Warehouse Snacks,7,38,62,159,12,39,33,18,29,16,52,28,42,70,30,74
4580,Warehouse Snacks,8,37,79,206,18,43,40,26,35,25,75,44,57,94,39,97
4580,Warehouse Snacks,9,42,89,261,27,55,60,37,40,33,88,57,74,128,45,121
4580,Warehouse Snacks,10,40,87,301,35,63,72,58,44,49,102,63,89,154,52,154
4580,Warehouse Snacks,11,35,66,337,40,77,79,64,53,62,106,72,101,174,57,178
4580,Warehouse Snacks,12,50,103,390,42,99,89,79,63,78,124,83,127,212,65,207
4580,Warehouse Snacks,13,42,67,426,52,116,96,87,73,82,132,93,139,242,68,227
4580,Warehouse Snacks,14,75,,,,,,,,,,,,,,
4580,Warehouse Snacks,15,106,,,,,,,,,,,,,,
4580,Warehouse Snacks,16,101,,,,,,,,,,,,,,
4580,Warehouse Snacks,17,101,,,,,,,,,,,,,,
4580,Warehouse Snacks,18,91,,,,,,,,,,,,,,
4580,Warehouse Snacks,19,71,,,,,,,,,,,,,,
4580,Warehouse Snacks,20,78,,,,,,,,,,,,,,
4580,Warehouse Snacks,21,95,,,,,,,,,,,,,,
4580,Warehouse Snacks,22,150,,,,,,,,,,,,,,
4580,Warehouse Snacks,23,170,,,,,,,,,,,,,,
4580,Warehouse Snacks,24,164,,,,,,,,,,,,,,
4580,Warehouse Snacks,25,151,,,,,,,,,,,,,,
4580,Warehouse Snacks,26,149,,,,,,,,,,,,,,
4584,Water,1,3,5,5,0,1,1,2,0,0,0,1,0,1,3,1
4584,Water,2,27,70,63,0,10,7,13,7,9,15,4,10,18,21,15
4584,Water,3,89,251,260,5,41,52,49,22,19,56,26,48,83,67,66
4584,Water,4,130,370,564,17,91,107,113,40,41,123,57,126,187,104,150
4584,Water,5,153,480,935,52,159,192,178,62,77,215,89,200,344,171,255
4584,Water,6,157,577,1362,99,242,272,287,95,115,308,145,317,519,246,379
4584,Water,7,210,1019,2092,196,400,425,424,163,168,476,229,492,855,386,554
4584,Water,8,211,1249,2958,326,598,578,623,215,252,694,351,690,1222,571,830
4584,Water,9,205,1414,3812,531,771,819,876,290,323,919,466,912,1650,769,1128
4584,Water,10,194,916,4323,687,891,964,1010,345,370,1089,552,1074,1951,886,1298
4584,Water,11,165,605,4639,788,984,1036,1080,391,404,1185,612,1207,2112,974,1390
4584,Water,12,165,582,4937,896,1069,1132,1144,431,435,1290,681,1345,2281,1065,1482
4584,Water,13,164,661,5256,1002,1159,1258,1234,475,460,1403,737,1476,2496,1146,1597
4584,Water,14,163,,,,,,,,,,,,,,
4584,Water,15,180,,,,,,,,,,,,,,
4584,Water,16,188,,,,,,,,,,,,,,
4584,Water,17,207,,,,,,,,,,,,,,
4584,Water,18,214,,,,,,,,,,,,,,
4584,Water,19,210,,,,,,,,,,,,,,
4584,Water,20,217,,,,,,,,,,,,,,
4584,Water,21,208,,,,,,,,,,,,,,
4584,Water,22,224,,,,,,,,,,,,,,
4584,Water,23,227,,,,,,,,,,,,,,
4584,Water,24,214,,,,,,,,,,,,,,
4584,Water,25,199,,,,,,,,,,,,,,
4584,Water,26,201,,,,,,,,,,,,,,
4585,Can Vegetables - Shelf Stable,1,17,25,17,0,7,1,0,5,3,1,8,12,7,2,4
4585,Can Vegetables - Shelf Stable,2,62,93,96,0,36,9,0,20,7,10,36,50,42,17,8
4585,Can Vegetables - Shelf Stable,3,75,139,196,5,58,21,3,39,15,20,101,105,85,45,19
4585,Can Vegetables - Shelf Stable,4,87,136,299,12,93,24,9,58,25,29,151,152,124,70,39
4585,Can Vegetables - Shelf Stable,5,111,236,456,25,160,48,12,93,33,53,212,233,205,103,64
4585,Can Vegetables - Shelf Stable,6,92,161,572,36,197,61,14,117,37,69,270,288,258,132,79
4585,Can Vegetables - Shelf Stable,7,88,155,675,46,224,69,16,141,47,79,340,345,297,169,97
4585,Can Vegetables - Shelf Stable,8,90,179,784,64,255,79,25,174,49,105,404,414,342,209,113
4585,Can Vegetables - Shelf Stable,9,80,134,866,80,289,87,32,186,55,115,455,459,391,226,124
4585,Can Vegetables - Shelf Stable,10,85,126,954,97,323,96,34,199,63,123,499,501,435,247,133
4585,Can Vegetables - Shelf Stable,11,100,173,1064,112,359,101,44,224,69,151,555,558,497,267,158
4585,Can Vegetables - Shelf Stable,12,77,114,1137,120,388,104,48,244,76,165,588,601,540,281,168
4585,Can Vegetables - Shelf Stable,13,80,130,1226,127,416,119,49,257,82,177,634,643,591,297,181
4585,Can Vegetables - Shelf Stable,14,87,,,,,,,,,,,,,,
4585,Can Vegetables - Shelf Stable,15,72,,,,,,,,,,,,,,
4585,Can Vegetables - Shelf Stable,16,101,,,,,,,,,,,,,,
4585,Can Vegetables - Shelf Stable,17,73,,,,,,,,,,,,,,
4585,Can Vegetables - Shelf Stable,18,74,,,,,,,,,,,,,,
4585,Can Vegetables - Shelf Stable,19,79,,,,,,,,,,,,,,
4585,Can Vegetables - Shelf Stable,20,82,,,,,,,,,,,,,,
4585,Can Vegetables - Shelf Stable,21,89,,,,,,,,,,,,,,
4585,Can Vegetables - Shelf Stable,22,104,,,,,,,,,,,,,,
4585,Can Vegetables - Shelf Stable,23,91,,,,,,,,,,,,,,
4585,Can Vegetables - Shelf Stable,24,92,,,,,,,,,,,,,,
4585,Can Vegetables - Shelf Stable,25,80,,,,,,,,,,,,,,
4585,Can Vegetables - Shelf Stable,26,93,,,,,,,,,,,,,,
4586,Backpacks/Duffels/Totes,1,8,109,78,5,19,13,26,1,5,19,15,17,26,18,33
4586,Backpacks/Duffels/Totes,2,13,389,323,25,85,82,95,39,31,66,45,83,149,72,130
4586,Backpacks/Duffels/Totes,3,14,290,500,43,155,124,119,57,46,117,74,131,247,124,172
4586,Backpacks/Duffels/Totes,4,12,344,698,67,219,173,173,76,68,163,122,196,348,188,244
4586,Backpacks/Duffels/Totes,5,11,220,819,96,261,216,197,87,91,204,141,227,428,219,304
4586,Backpacks/Duffels/Totes,6,12,165,900,115,288,242,210,97,110,231,168,262,467,255,340
4586,Backpacks/Duffels/Totes,7,12,132,951,133,316,258,221,103,122,258,192,293,499,285,368
4586,Backpacks/Duffels/Totes,8,12,154,1030,140,346,273,237,111,128,304,218,331,534,310,412
4586,Backpacks/Duffels/Totes,9,11,167,1114,157,362,289,253,120,136,326,280,394,557,358,430
4586,Backpacks/Duffels/Totes,10,10,91,1145,169,375,298,256,124,136,357,306,410,589,378,448
4586,Backpacks/Duffels/Totes,11,9,89,1186,180,385,312,274,133,138,367,324,439,613,385,467
4586,Backpacks/Duffels/Totes,12,10,85,1219,194,398,323,276,143,140,387,345,465,646,398,476
4586,Backpacks/Duffels/Totes,13,11,81,1253,206,408,334,285,150,144,395,363,489,673,405,484
4586,Backpacks/Duffels/Totes,14,12,,,,,,,,,,,,,,
4586,Backpacks/Duffels/Totes,15,13,,,,,,,,,,,,,,
4586,Backpacks/Duffels/Totes,16,12,,,,,,,,,,,,,,
4586,Backpacks/Duffels/Totes,17,9,,,,,,,,,,,,,,
4586,Backpacks/Duffels/Totes,18,9,,,,,,,,,,,,,,
4586,Backpacks/Duffels/Totes,19,12,,,,,,,,,,,,,,
4586,Backpacks/Duffels/Totes,20,11,,,,,,,,,,,,,,
4586,Backpacks/Duffels/Totes,21,8,,,,,,,,,,,,,,
4586,Backpacks/Duffels/Totes,22,9,,,,,,,,,,,,,,
4586,Backpacks/Duffels/Totes,23,7,,,,,,,,,,,,,,
4586,Backpacks/Duffels/Totes,24,9,,,,,,,,,,,,,,
4586,Backpacks/Duffels/Totes,25,5,,,,,,,,,,,,,,
4586,Backpacks/Duffels/Totes,26,6,,,,,,,,,,,,,,
4587,Water,1,13,33,17,0,4,5,0,0,2,1,11,9,3,8,1
4587,Water,2,64,233,178,8,36,68,19,14,16,28,50,44,67,61,51
4587,Water,3,79,339,388,42,87,129,48,34,31,67,126,108,165,110,122
4587,Water,4,105,407,604,79,149,198,88,54,47,126,212,158,292,173,234
4587,Water,5,121,433,824,132,215,265,132,91,70,168,315,236,423,240,329
4587,Water,6,151,575,1066,213,306,372,194,134,93,226,419,309,593,313,500
4587,Water,7,171,628,1307,293,402,482,267,186,117,294,542,404,782,437,650
4587,Water,8,156,528,1530,357,499,579,318,232,145,347,626,492,963,505,767
4587,Water,9,167,590,1728,431,583,722,364,271,184,431,712,592,1144,595,910
4587,Water,10,165,591,1892,517,659,848,423,309,221,504,818,685,1332,679,1057
4587,Water,11,167,533,2061,578,749,956,463,348,251,578,902,774,1481,769,1187
4587,Water,12,174,576,2238,633,841,1058,508,387,280,641,1001,856,1650,853,1316
4587,Water,13,183,600,2411,703,937,1178,582,424,315,721,1087,942,1848,935,1462
